Дата_и_Время,Цена_ЭЭ,sin_час,cos_час,День,Цена_EUR,Цена_USD,Цена_газ,Цена_нефть
2024-05-23 07:00:00,1505.64,0.9659258262890684,-0.2588190451025206,23,97.8125,90.1825,2.798,81.73
2024-05-23 08:00:00,1846.8,0.8660254037844387,-0.4999999999999998,23,97.725,90.2125,2.865,81.99
2024-05-23 09:00:00,2047.49,0.7071067811865476,-0.7071067811865475,23,97.78,90.2475,2.853,82.45
2024-05-23 10:00:00,2057.52,0.4999999999999999,-0.8660254037844387,23,97.79,90.2175,2.771,82.55
2024-05-23 11:00:00,2071.0,0.258819045102521,-0.9659258262890682,23,97.84,90.2225,2.834,82.44
2024-05-23 12:00:00,2067.57,1.2246467991473532e-16,-1.0,23,97.88,90.2025,2.741,82.74
2024-05-23 13:00:00,2106.33,-0.2588190451025208,-0.9659258262890684,23,97.9175,90.22,2.672,82.63
2024-05-23 14:00:00,2100.68,-0.4999999999999997,-0.8660254037844388,23,97.8225,90.105,2.679,81.86
2024-05-23 15:00:00,2099.0,-0.7071067811865471,-0.7071067811865479,23,97.8209375,90.135,2.678,81.36
2024-05-23 16:00:00,2077.38,-0.8660254037844385,-0.5000000000000004,23,97.8209375,90.0,2.668,81.29
2024-05-23 17:00:00,2044.16,-0.9659258262890684,-0.2588190451025206,23,97.8209375,89.95,2.816565217391304,81.07
2024-05-23 18:00:00,1949.67,-1.0,-1.8369701987210287e-16,23,97.8209375,90.1540909090909,2.92,81.36
2024-05-23 19:00:00,1788.73,-0.9659258262890684,0.2588190451025203,23,97.8209375,90.1540909090909,2.909,81.35
2024-05-23 20:00:00,1756.25,-0.8660254037844386,0.5000000000000001,23,97.8209375,90.1540909090909,2.92,81.48
2024-05-23 21:00:00,1895.14,-0.7071067811865477,0.7071067811865474,23,97.8209375,90.1540909090909,2.938,81.51
2024-05-23 22:00:00,1564.38,-0.5000000000000004,0.8660254037844384,23,97.8209375,90.1540909090909,2.944,81.72739130434783
2024-05-23 23:00:00,1505.63,-0.2588190451025215,0.965925826289068,23,97.8209375,90.1540909090909,2.939,81.51
2024-05-24 00:00:00,1376.91,0.0,1.0,24,97.0665625,89.54795454545454,2.953,81.32
2024-05-24 01:00:00,1142.06,0.2588190451025207,0.9659258262890684,24,97.0665625,89.54795454545454,2.958,81.48
2024-05-24 02:00:00,1057.59,0.4999999999999999,0.8660254037844387,24,97.0665625,89.54795454545454,2.952,81.49
2024-05-24 03:00:00,1010.58,0.7071067811865476,0.7071067811865476,24,97.0665625,89.54795454545454,2.95,81.4
2024-05-24 04:00:00,940.05,0.8660254037844386,0.5000000000000001,24,97.0665625,89.54795454545454,2.936,81.38
2024-05-24 05:00:00,1141.68,0.9659258262890684,0.2588190451025207,24,97.0665625,89.54795454545454,2.936,81.39
2024-05-24 06:00:00,1433.47,1.0,6.123233995736766e-17,24,97.0665625,89.54795454545454,2.928,81.31
2024-05-24 07:00:00,1706.69,0.9659258262890684,-0.2588190451025206,24,97.32,89.98,2.873,81.28
2024-05-24 08:00:00,2117.88,0.8660254037844387,-0.4999999999999998,24,97.275,89.91,2.835,81.07
2024-05-24 09:00:00,2195.09,0.7071067811865476,-0.7071067811865475,24,97.06,89.675,2.841,80.77
2024-05-24 10:00:00,2208.11,0.4999999999999999,-0.8660254037844387,24,96.765,89.5375,2.846,80.88
2024-05-24 11:00:00,2233.53,0.258819045102521,-0.9659258262890682,24,96.96,89.53,2.835,81.1
2024-05-24 12:00:00,2298.1,1.2246467991473532e-16,-1.0,24,96.9475,89.51,2.807,81.21
2024-05-24 13:00:00,2357.79,-0.2588190451025208,-0.9659258262890684,24,97.0125,89.4625,2.815,81.68
2024-05-24 14:00:00,2348.04,-0.4999999999999997,-0.8660254037844388,24,97.1925,89.5675,2.785,81.83
2024-05-24 15:00:00,2327.97,-0.7071067811865471,-0.7071067811865479,24,97.0665625,89.4025,2.778,82.18
2024-05-24 16:00:00,2310.12,-0.8660254037844385,-0.5000000000000004,24,97.0665625,89.2025,2.761,82.18
2024-05-24 17:00:00,2188.46,-0.9659258262890684,-0.2588190451025206,24,97.0665625,89.25,2.869941176470588,82.22
2024-05-24 18:00:00,2088.35,-1.0,-1.8369701987210287e-16,24,97.0665625,89.54795454545454,2.869941176470588,82.19
2024-05-24 19:00:00,2003.84,-0.9659258262890684,0.2588190451025203,24,97.0665625,89.54795454545454,2.869941176470588,82.13
2024-05-24 20:00:00,1996.18,-0.8660254037844386,0.5000000000000001,24,97.0665625,89.54795454545454,2.869941176470588,82.17
2024-05-24 21:00:00,2072.05,-0.7071067811865477,0.7071067811865474,24,97.0665625,89.54795454545454,2.869941176470588,82.09
2024-05-24 22:00:00,2070.83,-0.5000000000000004,0.8660254037844384,24,97.0665625,89.54795454545454,2.869941176470588,81.57954545454545
2024-05-24 23:00:00,1704.35,-0.2588190451025215,0.965925826289068,24,97.0665625,89.54795454545454,2.869941176470588,81.57954545454545
2024-05-25 00:00:00,1827.87,0.0,1.0,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 01:00:00,1635.03,0.2588190451025207,0.9659258262890684,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 02:00:00,1572.12,0.4999999999999999,0.8660254037844387,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 03:00:00,1513.38,0.7071067811865476,0.7071067811865476,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 04:00:00,1329.56,0.8660254037844386,0.5000000000000001,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 05:00:00,1367.47,0.9659258262890684,0.2588190451025207,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 06:00:00,1422.49,1.0,6.123233995736766e-17,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 07:00:00,1605.09,0.9659258262890684,-0.2588190451025206,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 08:00:00,2034.15,0.8660254037844387,-0.4999999999999998,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 09:00:00,2079.46,0.7071067811865476,-0.7071067811865475,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 10:00:00,2206.27,0.4999999999999999,-0.8660254037844387,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 11:00:00,2203.9,0.258819045102521,-0.9659258262890682,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 12:00:00,2280.0,1.2246467991473532e-16,-1.0,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 13:00:00,2304.52,-0.2588190451025208,-0.9659258262890684,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 14:00:00,2283.81,-0.4999999999999997,-0.8660254037844388,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 15:00:00,2203.62,-0.7071067811865471,-0.7071067811865479,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 16:00:00,2203.54,-0.8660254037844385,-0.5000000000000004,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 17:00:00,2085.71,-0.9659258262890684,-0.2588190451025206,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 18:00:00,2067.24,-1.0,-1.8369701987210287e-16,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 19:00:00,2062.17,-0.9659258262890684,0.2588190451025203,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 20:00:00,2060.29,-0.8660254037844386,0.5000000000000001,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 21:00:00,2139.08,-0.7071067811865477,0.7071067811865474,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 22:00:00,2019.83,-0.5000000000000004,0.8660254037844384,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-25 23:00:00,1749.86,-0.2588190451025215,0.965925826289068,25,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-26 00:00:00,1537.06,0.0,1.0,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 01:00:00,1502.68,0.2588190451025207,0.9659258262890684,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 02:00:00,1437.97,0.4999999999999999,0.8660254037844387,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 03:00:00,1308.08,0.7071067811865476,0.7071067811865476,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 04:00:00,1142.47,0.8660254037844386,0.5000000000000001,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 05:00:00,1284.55,0.9659258262890684,0.2588190451025207,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 06:00:00,1092.9,1.0,6.123233995736766e-17,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 07:00:00,1455.44,0.9659258262890684,-0.2588190451025206,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 08:00:00,1728.64,0.8660254037844387,-0.4999999999999998,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 09:00:00,2062.56,0.7071067811865476,-0.7071067811865475,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 10:00:00,2083.45,0.4999999999999999,-0.8660254037844387,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 11:00:00,2088.06,0.258819045102521,-0.9659258262890682,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 12:00:00,2087.66,1.2246467991473532e-16,-1.0,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 13:00:00,2117.72,-0.2588190451025208,-0.9659258262890684,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 14:00:00,2118.2,-0.4999999999999997,-0.8660254037844388,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 15:00:00,2086.2,-0.7071067811865471,-0.7071067811865479,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 16:00:00,2057.43,-0.8660254037844385,-0.5000000000000004,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 17:00:00,2055.14,-0.9659258262890684,-0.2588190451025206,26,98.027609375,90.6461961722488,2.751,82.205
2024-05-26 18:00:00,1999.92,-1.0,-1.8369701987210287e-16,26,98.027609375,90.6461961722488,2.744,82.205
2024-05-26 19:00:00,2021.3,-0.9659258262890684,0.2588190451025203,26,98.027609375,90.6461961722488,2.747,82.205
2024-05-26 20:00:00,2053.44,-0.8660254037844386,0.5000000000000001,26,98.027609375,90.6461961722488,2.754,82.205
2024-05-26 21:00:00,2042.51,-0.7071067811865477,0.7071067811865474,26,98.027609375,90.6461961722488,2.755,82.205
2024-05-26 22:00:00,1955.62,-0.5000000000000004,0.8660254037844384,26,98.027609375,90.6461961722488,2.756,82.21
2024-05-26 23:00:00,1509.01,-0.2588190451025215,0.965925826289068,26,98.027609375,90.6461961722488,2.75,82.2
2024-05-27 00:00:00,1213.24,0.0,1.0,27,96.54625,90.6461961722488,2.753,82.23
2024-05-27 01:00:00,1123.87,0.2588190451025207,0.9659258262890684,27,96.54625,90.6461961722488,2.754,82.27
2024-05-27 02:00:00,944.41,0.4999999999999999,0.8660254037844387,27,96.54625,90.6461961722488,2.766,82.24
2024-05-27 03:00:00,882.35,0.7071067811865476,0.7071067811865476,27,96.54625,90.6461961722488,2.78,82.29
2024-05-27 04:00:00,819.76,0.8660254037844386,0.5000000000000001,27,96.54625,90.6461961722488,2.781,82.34
2024-05-27 05:00:00,1008.33,0.9659258262890684,0.2588190451025207,27,96.54625,90.6461961722488,2.785,82.35
2024-05-27 06:00:00,1169.67,1.0,6.123233995736766e-17,27,96.54625,90.6461961722488,2.76,82.34
2024-05-27 07:00:00,1455.6,0.9659258262890684,-0.2588190451025206,27,97.2275,90.6461961722488,2.773,82.21
2024-05-27 08:00:00,1816.16,0.8660254037844387,-0.4999999999999998,27,97.095,90.6461961722488,2.798,82.29
2024-05-27 09:00:00,2015.07,0.7071067811865476,-0.7071067811865475,27,96.83,90.6461961722488,2.837,82.55
2024-05-27 10:00:00,2019.89,0.4999999999999999,-0.8660254037844387,27,96.3825,90.6461961722488,2.839,82.66
2024-05-27 11:00:00,1981.01,0.258819045102521,-0.9659258262890682,27,96.08,90.6461961722488,2.806,82.68
2024-05-27 12:00:00,1931.87,1.2246467991473532e-16,-1.0,27,96.1275,90.6461961722488,2.809,82.68
2024-05-27 13:00:00,2021.12,-0.2588190451025208,-0.9659258262890684,27,96.2575,90.6461961722488,2.823,82.84
2024-05-27 14:00:00,2040.39,-0.4999999999999997,-0.8660254037844388,27,96.37,90.6461961722488,2.8,82.83
2024-05-27 15:00:00,2008.77,-0.7071067811865471,-0.7071067811865479,27,96.54625,90.6461961722488,2.7883809523809524,83.1
2024-05-27 16:00:00,1970.15,-0.8660254037844385,-0.5000000000000004,27,96.54625,90.6461961722488,2.7883809523809524,83.08
2024-05-27 17:00:00,1906.91,-0.9659258262890684,-0.2588190451025206,27,96.54625,90.6461961722488,2.7883809523809524,83.04
2024-05-27 18:00:00,1854.59,-1.0,-1.8369701987210287e-16,27,96.54625,90.6461961722488,2.788,82.58210526315789
2024-05-27 19:00:00,1795.6,-0.9659258262890684,0.2588190451025203,27,96.54625,90.6461961722488,2.779,82.58210526315789
2024-05-27 20:00:00,1806.53,-0.8660254037844386,0.5000000000000001,27,96.54625,90.6461961722488,2.792,82.58210526315789
2024-05-27 21:00:00,1755.98,-0.7071067811865477,0.7071067811865474,27,96.54625,90.6461961722488,2.787,82.58210526315789
2024-05-27 22:00:00,1447.43,-0.5000000000000004,0.8660254037844384,27,96.54625,90.6461961722488,2.775,82.58210526315789
2024-05-27 23:00:00,1280.35,-0.2588190451025215,0.965925826289068,27,96.54625,90.6461961722488,2.771,83.04
2024-05-28 00:00:00,608.946,0.0,1.0,28,96.233125,88.47295454545453,2.773,83.09
2024-05-28 01:00:00,608.946,0.2588190451025207,0.9659258262890684,28,96.233125,88.47295454545453,2.763,83.15
2024-05-28 02:00:00,608.946,0.4999999999999999,0.8660254037844387,28,96.233125,88.47295454545453,2.759,83.27
2024-05-28 03:00:00,608.946,0.7071067811865476,0.7071067811865476,28,96.233125,88.47295454545453,2.749,83.31
2024-05-28 04:00:00,608.946,0.8660254037844386,0.5000000000000001,28,96.233125,88.47295454545453,2.754,83.27
2024-05-28 05:00:00,833.56,0.9659258262890684,0.2588190451025207,28,96.233125,88.47295454545453,2.739,83.18
2024-05-28 06:00:00,1230.69,1.0,6.123233995736766e-17,28,96.233125,88.47295454545453,2.743,83.07
2024-05-28 07:00:00,1518.39,0.9659258262890684,-0.2588190451025206,28,96.3775,88.61,2.759,83.15
2024-05-28 08:00:00,1695.87,0.8660254037844387,-0.4999999999999998,28,96.3525,88.575,2.775,83.19
2024-05-28 09:00:00,1989.8,0.7071067811865476,-0.7071067811865475,28,96.16,88.415,2.776,83.17
2024-05-28 10:00:00,1986.18,0.4999999999999999,-0.8660254037844387,28,96.03,88.2475,2.765,83.27
2024-05-28 11:00:00,1981.69,0.258819045102521,-0.9659258262890682,28,96.09,88.345,2.793,83.17
2024-05-28 12:00:00,1921.03,1.2246467991473532e-16,-1.0,28,96.1475,88.3,2.803,83.34
2024-05-28 13:00:00,2020.1,-0.2588190451025208,-0.9659258262890684,28,96.2975,88.4675,2.833,83.54
2024-05-28 14:00:00,2055.51,-0.4999999999999997,-0.8660254037844388,28,96.41,88.5225,2.815,83.71
2024-05-28 15:00:00,2055.74,-0.7071067811865471,-0.7071067811865479,28,96.233125,88.6475,2.829,84.11
2024-05-28 16:00:00,2004.98,-0.8660254037844385,-0.5000000000000004,28,96.233125,88.57,2.839,84.2
2024-05-28 17:00:00,1966.96,-0.9659258262890684,-0.2588190451025206,28,96.233125,88.5025,2.7933913043478262,84.06
2024-05-28 18:00:00,1898.15,-1.0,-1.8369701987210287e-16,28,96.233125,88.47295454545453,2.835,84.44
2024-05-28 19:00:00,1792.29,-0.9659258262890684,0.2588190451025203,28,96.233125,88.47295454545453,2.843,84.47
2024-05-28 20:00:00,1807.25,-0.8660254037844386,0.5000000000000001,28,96.233125,88.47295454545453,2.827,84.61
2024-05-28 21:00:00,1782.84,-0.7071067811865477,0.7071067811865474,28,96.233125,88.47295454545453,2.824,84.6
2024-05-28 22:00:00,1486.46,-0.5000000000000004,0.8660254037844384,28,96.233125,88.47295454545453,2.826,83.65086956521739
2024-05-28 23:00:00,1290.6,-0.2588190451025215,0.965925826289068,28,96.233125,88.47295454545453,2.826,84.6
2024-05-29 00:00:00,1151.93,0.0,1.0,29,96.6265625,89.14181818181818,2.829,84.49
2024-05-29 01:00:00,1008.39,0.2588190451025207,0.9659258262890684,29,96.6265625,89.14181818181818,2.831,84.37
2024-05-29 02:00:00,804.93,0.4999999999999999,0.8660254037844387,29,96.6265625,89.14181818181818,2.831,84.39
2024-05-29 03:00:00,697.57,0.7071067811865476,0.7071067811865476,29,96.6265625,89.14181818181818,2.828,84.42
2024-05-29 04:00:00,684.12,0.8660254037844386,0.5000000000000001,29,96.6265625,89.14181818181818,2.82,84.43
2024-05-29 05:00:00,977.99,0.9659258262890684,0.2588190451025207,29,96.6265625,89.14181818181818,2.796,84.41
2024-05-29 06:00:00,1115.45,1.0,6.123233995736766e-17,29,96.6265625,89.14181818181818,2.802,84.51
2024-05-29 07:00:00,1377.97,0.9659258262890684,-0.2588190451025206,29,96.095,88.5675,2.762,84.54
2024-05-29 08:00:00,1676.12,0.8660254037844387,-0.4999999999999998,29,96.215,88.6725,2.755,84.91
2024-05-29 09:00:00,1980.85,0.7071067811865476,-0.7071067811865475,29,96.5675,88.95,2.706,84.95
2024-05-29 10:00:00,1924.53,0.4999999999999999,-0.8660254037844387,29,96.71,89.1,2.696,84.84
2024-05-29 11:00:00,1864.42,0.258819045102521,-0.9659258262890682,29,96.61,89.065,2.669,84.8
2024-05-29 12:00:00,1855.31,1.2246467991473532e-16,-1.0,29,96.9075,89.24,2.671,84.47
2024-05-29 13:00:00,1877.4,-0.2588190451025208,-0.9659258262890684,29,97.2075,89.55,2.683,84.15
2024-05-29 14:00:00,1887.99,-0.4999999999999997,-0.8660254037844388,29,96.7,89.3625,2.674,83.82
2024-05-29 15:00:00,1869.1,-0.7071067811865471,-0.7071067811865479,29,96.6265625,89.43,2.661,83.56
2024-05-29 16:00:00,1888.33,-0.8660254037844385,-0.5000000000000004,29,96.6265625,89.395,2.657,83.51
2024-05-29 17:00:00,1872.18,-0.9659258262890684,-0.2588190451025206,29,96.6265625,89.2275,2.722391304347826,83.63
2024-05-29 18:00:00,1898.51,-1.0,-1.8369701987210287e-16,29,96.6265625,89.14181818181818,2.66,83.42
2024-05-29 19:00:00,1796.78,-0.9659258262890684,0.2588190451025203,29,96.6265625,89.14181818181818,2.658,83.31
2024-05-29 20:00:00,1758.76,-0.8660254037844386,0.5000000000000001,29,96.6265625,89.14181818181818,2.658,83.53
2024-05-29 21:00:00,1722.05,-0.7071067811865477,0.7071067811865474,29,96.6265625,89.14181818181818,2.656,83.53
2024-05-29 22:00:00,1458.33,-0.5000000000000004,0.8660254037844384,29,96.6265625,89.14181818181818,2.656,84.15304347826087
2024-05-29 23:00:00,1293.89,-0.2588190451025215,0.965925826289068,29,96.6265625,89.14181818181818,2.656,83.53
2024-05-30 00:00:00,1114.39,0.0,1.0,30,96.9796875,89.735,2.656,83.53
2024-05-30 01:00:00,978.42,0.2588190451025207,0.9659258262890684,30,96.9796875,89.735,2.657,83.67
2024-05-30 02:00:00,834.72,0.4999999999999999,0.8660254037844387,30,96.9796875,89.735,2.659,83.55
2024-05-30 03:00:00,737.52,0.7071067811865476,0.7071067811865476,30,96.9796875,89.735,2.657,83.55
2024-05-30 04:00:00,743.94,0.8660254037844386,0.5000000000000001,30,96.9796875,89.735,2.652,83.49
2024-05-30 05:00:00,1022.32,0.9659258262890684,0.2588190451025207,30,96.9796875,89.735,2.644,83.31
2024-05-30 06:00:00,1112.39,1.0,6.123233995736766e-17,30,96.9796875,89.735,2.661,83.32
2024-05-30 07:00:00,1424.66,0.9659258262890684,-0.2588190451025206,30,96.6525,89.515,2.661,83.16
2024-05-30 08:00:00,1828.28,0.8660254037844387,-0.4999999999999998,30,96.8275,89.7025,2.624,83.53
2024-05-30 09:00:00,1956.93,0.7071067811865476,-0.7071067811865475,30,97.0,89.8175,2.597,83.2
2024-05-30 10:00:00,1888.18,0.4999999999999999,-0.8660254037844387,30,96.98,89.715,2.582,83.27
2024-05-30 11:00:00,1854.23,0.258819045102521,-0.9659258262890682,30,97.1625,89.74,2.602,83.31
2024-05-30 12:00:00,1837.3,1.2246467991473532e-16,-1.0,30,97.225,89.8575,2.613,83.02
2024-05-30 13:00:00,1881.64,-0.2588190451025208,-0.9659258262890684,30,97.0875,89.755,2.593,83.28
2024-05-30 14:00:00,1877.69,-0.4999999999999997,-0.8660254037844388,30,96.9025,89.675,2.568,83.06
2024-05-30 15:00:00,1881.43,-0.7071067811865471,-0.7071067811865479,30,96.9796875,89.7025,2.563,82.65
2024-05-30 16:00:00,1870.5,-0.8660254037844385,-0.5000000000000004,30,96.9796875,89.835,2.572,82.18
2024-05-30 17:00:00,1861.67,-0.9659258262890684,-0.2588190451025206,30,96.9796875,89.77,2.6042173913043483,81.89
2024-05-30 18:00:00,1912.17,-1.0,-1.8369701987210287e-16,30,96.9796875,89.735,2.562,82.03
2024-05-30 19:00:00,1846.61,-0.9659258262890684,0.2588190451025203,30,96.9796875,89.735,2.566,81.93
2024-05-30 20:00:00,1814.45,-0.8660254037844386,0.5000000000000001,30,96.9796875,89.735,2.554,81.93
2024-05-30 21:00:00,1793.07,-0.7071067811865477,0.7071067811865474,30,96.9796875,89.735,2.55,82.945
2024-05-30 22:00:00,1438.74,-0.5000000000000004,0.8660254037844384,30,96.9796875,89.735,2.553,82.945
2024-05-30 23:00:00,1252.33,-0.2588190451025215,0.965925826289068,30,96.9796875,89.735,2.551,81.93
2024-05-31 00:00:00,1094.61,0.0,1.0,31,97.59875,90.03090909090908,2.552,81.76
2024-05-31 01:00:00,885.57,0.2588190451025207,0.9659258262890684,31,97.59875,90.03090909090908,2.556,81.67
2024-05-31 02:00:00,825.44,0.4999999999999999,0.8660254037844387,31,97.59875,90.03090909090908,2.562,81.57
2024-05-31 03:00:00,736.5,0.7071067811865476,0.7071067811865476,31,97.59875,90.03090909090908,2.551,81.69
2024-05-31 04:00:00,1839.9483333333337,0.8660254037844386,0.5000000000000001,31,97.59875,90.03090909090908,2.55,81.73
2024-05-31 05:00:00,1839.9483333333337,0.9659258262890684,0.2588190451025207,31,97.59875,90.03090909090908,2.547,81.83
2024-05-31 06:00:00,1839.9483333333337,1.0,6.123233995736766e-17,31,97.59875,90.03090909090908,2.553,81.84
2024-05-31 07:00:00,1839.9483333333337,0.9659258262890684,-0.2588190451025206,31,97.5375,90.165,2.536,81.77
2024-05-31 08:00:00,1839.9483333333337,0.8660254037844387,-0.4999999999999998,31,97.615,90.1675,2.543,82.1
2024-05-31 09:00:00,1839.9483333333337,0.7071067811865476,-0.7071067811865475,31,97.7125,90.195,2.583,82.02
2024-05-31 10:00:00,1839.9483333333337,0.4999999999999999,-0.8660254037844387,31,97.495,90.055,2.564,81.99
2024-05-31 11:00:00,1839.9483333333337,0.258819045102521,-0.9659258262890682,31,97.69,90.08,2.556,82.0
2024-05-31 12:00:00,1839.9483333333337,1.2246467991473532e-16,-1.0,31,97.72,90.0775,2.564,82.55
2024-05-31 13:00:00,1839.9483333333337,-0.2588190451025208,-0.9659258262890684,31,97.715,90.05,2.571,81.89
2024-05-31 14:00:00,1839.9483333333337,-0.4999999999999997,-0.8660254037844388,31,97.305,89.955,2.591,81.36
2024-05-31 15:00:00,1839.9483333333337,-0.7071067811865471,-0.7071067811865479,31,97.59875,89.875,2.571,81.01
2024-05-31 16:00:00,1839.9483333333337,-0.8660254037844385,-0.5000000000000004,31,97.59875,89.89,2.581,81.42
2024-05-31 17:00:00,1839.9483333333337,-0.9659258262890684,-0.2588190451025206,31,97.59875,89.83,2.56064705882353,81.19
2024-05-31 18:00:00,1839.9483333333337,-1.0,-1.8369701987210287e-16,31,97.59875,90.03090909090908,2.56064705882353,81.21
2024-05-31 19:00:00,1839.9483333333337,-0.9659258262890684,0.2588190451025203,31,97.59875,90.03090909090908,2.56064705882353,81.3
2024-05-31 20:00:00,1839.9483333333337,-0.8660254037844386,0.5000000000000001,31,97.59875,90.03090909090908,2.56064705882353,81.33
2024-05-31 21:00:00,1839.9483333333337,-0.7071067811865477,0.7071067811865474,31,97.59875,90.03090909090908,2.56064705882353,81.37
2024-05-31 22:00:00,1697.12,-0.5000000000000004,0.8660254037844384,31,97.59875,90.03090909090908,2.56064705882353,81.66363636363637
2024-05-31 23:00:00,1371.31,-0.2588190451025215,0.965925826289068,31,97.59875,90.03090909090908,2.56064705882353,81.66363636363637
